episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,1.0,5.982622054609408,1.6401098685189501,164.15252429294767,-7.650089465550881,0.7104820507001812,[-7.650089465550881, 0.7104820507001812],0.0,False,True,0.30997811853223994,0,45.297381734332326,859.924,prepare,0.0
80,2.0,5.9827955053990305,1.6400225338579884,164.1515620483727,30.0,0.7875712847956886,[30.0, 0.7875712847956886],0.0,False,True,0.3095570683043831,0,45.297381734332326,859.989,in_progress,0.0
80,3.0,5.977263891681955,1.6398393330706251,164.49270260258513,-30.0,0.5667766573842131,[-30.0, 0.5667766573842131],0.0,False,True,0.32119249053574594,0,45.297381734332326,860.062,in_progress,0.0
80,4.0,5.962995875133575,1.6409860494974113,165.13544189941277,1.122482704499209,0.8023597040809918,[1.122482704499209, 0.8023597040809918],0.0,False,True,0.3521822233936317,1,45.297381734332326,860.13,in_progress,0.0
80,5.0,5.928949944230245,1.6473381169313495,165.5961144855089,-30.0,0.9955140160211338,[-30.0, 0.9955140160211338],0.0,False,True,0.42831247242411336,1,45.297381734332326,860.192,in_progress,0.0
80,6.0,5.8945943029591605,1.6550440980912693,165.78854392615153,-30.0,1.0,[-30.0, 1.0],0.0,False,True,0.5059179467996603,1,45.297381734332326,860.265,in_progress,0.0
80,7.0,5.839926943282845,1.6739615279285347,164.54040546036973,15.744992225732531,0.6691129076123847,[15.744992225732531, 0.6691129076123847],0.0,False,True,0.6334242786737638,1,45.297381734332326,860.34,in_progress,0.0
80,8.0,5.799505478640693,1.687772703235364,163.9314746545352,-16.377360906102403,0.9958501146896673,[-16.377360906102403, 0.9958501146896673],0.0,False,True,0.7276022573102909,1,45.297381734332326,860.39,in_progress,0.0
80,9.0,5.743187486286028,1.7122761278277538,162.03619745076253,-30.0,1.0,[-30.0, 1.0],0.0,False,True,0.8619764402980368,1,45.297381734332326,860.464,in_progress,0.0
80,10.0,5.697121583198666,1.736023816725155,160.0880784218405,-5.814424917206239,0.9786773469247124,[-5.814424917206239, 0.9786773469247124],0.0,False,True,0.9741219504238977,1,45.297381734332326,860.521,in_progress,0.0
