episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
160,1.0,-7.164503392687072,0.8620580748854519,-94.98034126959334,11.172704197724357,1.0,[11.172704197724357, 1.0],0.0,False,True,0.323593118399552,0,43.31233099315103,2374.257,prepare,0.0
160,2.0,-7.164539554382173,0.8622175151482878,-94.95326493709497,4.604365109118554,0.7096452259984065,[4.604365109118554, 0.7096452259984065],3.386209665713044,False,True,0.32323358450076967,0,43.31233099315103,2374.338,in_progress,0.0
160,3.0,-7.165739395443017,0.857550109213091,-95.17243761762569,-30.0,0.9263350246016258,[-30.0, 0.9263350246016258],3.6871333961998376,False,True,0.33420868845745194,0,43.31233099315103,2374.396,in_progress,0.0
160,4.0,-7.166541414865404,0.8419628354826882,-95.06341348672069,-16.96379435931764,1.0,[-16.96379435931764, 1.0],3.7132058217978647,False,True,0.3702222460663375,1,43.31233099315103,2374.447,in_progress,0.0
160,5.0,-7.16703343037252,0.8075145673646591,-94.46780860882932,-21.324946186007207,0.9303865759052754,[-21.324946186007207, 0.9303865759052754],4.185832515780675,False,True,0.44955785554828653,1,43.31233099315103,2374.535,in_progress,0.0
160,6.0,-7.176204751879647,0.754583228683217,-95.68208157248957,-23.12640385464172,0.8189465362902542,[-23.12640385464172, 0.8189465362902542],3.599549378290046,False,True,0.5731382397327391,1,43.31233099315103,2374.586,in_progress,0.0
160,7.0,-7.187634556010989,0.7081829969488332,-97.25414887037732,27.27067397534706,0.5368946041710588,[27.27067397534706, 0.5368946041710588],2.9592138395895144,False,True,0.6821460723272794,1,43.31233099315103,2374.658,in_progress,0.0
160,8.0,-7.200953531096265,0.6535164207649478,-98.68536444588378,13.823480996328556,0.5,[13.823480996328556, 0.5],2.8424865034639937,False,True,0.8086948386815648,1,43.31233099315103,2374.719,in_progress,0.0
160,9.0,-7.211649500215008,0.6044331897132051,-99.43863049118943,-27.761096886071932,0.7389017374308846,[-27.761096886071932, 0.7389017374308846],3.4477409276036424,False,True,0.9230133562954049,1,43.31233099315103,2374.774,in_progress,0.0
160,10.0,-7.225885332062969,0.5562468266472796,-100.82283217547453,1.4630426142213437,0.5,[1.4630426142213437, 0.5],2.8229718883183965,False,True,1.0356302602048946,1,43.31233099315103,2374.871,in_progress,0.0
160,11.0,-7.244148502156496,0.5001441077256744,-102.48867538442451,9.317064958151526,0.5466397344964902,[9.317064958151526, 0.5466397344964902],2.94186290265497,False,True,1.1669236354011483,2,43.31233099315103,2374.927,in_progress,0.0
160,12.0,-7.256305400442152,0.45445559846140404,-102.94451495581994,-30.0,1.0,[-30.0, 1.0],3.66952258275362,False,True,1.2735637492676428,2,43.31233099315103,2374.993,in_progress,0.0
160,13.0,-7.2701183588929,0.4091753745231129,-103.80269305358918,-3.742477544504233,0.807743637319698,[-3.742477544504233, 0.807743637319698],3.5112298979028065,False,True,1.3794338528388939,2,43.31233099315103,2375.06,in_progress,0.0
160,14.0,-7.291217143762425,0.34478277783982203,-104.931822077973,-15.018081114275667,0.6596609575282175,[-15.018081114275667, 0.6596609575282175],3.19291949253438,False,True,1.5237999370404822,2,43.31233099315103,2375.122,in_progress,0.0
160,15.0,-7.312679582699457,0.2910683373791897,-106.47173037827149,25.49867418279603,0.5299888766968679,[25.49867418279603, 0.5299888766968679],2.8128614163340933,False,True,1.648628490932668,2,43.31233099315103,2375.177,in_progress,0.0
160,16.0,-7.3272821610418,0.25256182428190654,-107.20498193616838,15.700713859525735,0.7910907871450038,[15.700713859525735, 0.7910907871450038],3.4077295713008615,False,True,1.738084628488676,3,43.31233099315103,2375.26,in_progress,0.0
160,17.0,-7.347570576346003,0.1952477948459943,-107.74234548636178,30.0,0.5394747703309165,[30.0, 0.5394747703309165],2.7924408316342384,False,True,1.8711774195312298,3,43.31233099315103,2375.34,in_progress,0.0
160,18.0,-7.358636329300951,0.1512039160419648,-107.05385493780865,24.674612714069774,0.6467753855309212,[24.674612714069774, 0.6467753855309212],3.0700573052195317,False,True,1.9732798174477393,3,43.31233099315103,2375.383,in_progress,0.0
160,19.0,-7.371473816827359,0.09136008116056873,-105.85652163057289,12.564870134995324,0.5962460098104687,[12.564870134995324, 0.5962460098104687],2.9245165860619524,False,True,2.102402322281111,3,43.31233099315103,2375.471,in_progress,0.0
160,20.0,-7.38053783090584,0.048469301650262336,-105.11509858360698,15.644214932818137,0.661679994641074,[15.644214932818137, 0.661679994641074],3.078460737931695,False,True,2.2012821403218097,3,43.31233099315103,2375.526,in_progress,0.0
160,21.0,-7.387416612842744,0.00588506119405488,-104.08506256220655,30.0,1.0,[30.0, 1.0],3.5008306107863927,False,True,2.2994890807001593,3,43.31233099315103,2375.587,in_progress,0.0
160,22.0,-7.3886258178229705,-0.05187092201197882,-101.11980253114467,-7.677143801607841,1.0,[-7.677143801607841, 1.0],3.5034680899779747,False,True,2.4328142855488646,4,43.31233099315103,2375.64,in_progress,0.0
160,23.0,-7.386053186777348,-0.10852997782168886,-98.06055067979317,30.0,0.9063428333690255,[30.0, 0.9063428333690255],3.4781625418745867,False,True,2.56366725858211,4,43.31233099315103,2375.75,in_progress,0.0
160,24.0,-7.3793615189401764,-0.1852514480860535,-94.24111170281496,30.0,0.856129651729106,[30.0, 0.856129651729106],3.4502020526314445,False,True,2.74090513961994,4,43.31233099315103,2375.783,in_progress,0.0
160,25.0,-7.369577126475138,-0.24077855235799928,-91.07211998147667,30.0,0.9935432734595381,[30.0, 0.9935432734595381],3.5513346466088995,False,True,2.861407528872034,4,43.31233099315103,2375.853,in_progress,0.0
160,26.0,-7.351221542549681,-0.30354571709785455,-86.65131234645034,16.76171199629161,0.632644832575765,[16.76171199629161, 0.632644832575765],3.0821400355058985,False,True,3.0073897471033675,4,43.31233099315103,2375.918,in_progress,0.0
160,27.0,-7.3260705320424115,-0.36500735448525573,-81.77786332817216,0.38422047018726957,0.5,[0.38422047018726957, 0.5],2.7572793905464534,False,True,3.150771512770014,5,43.31233099315103,2375.993,in_progress,0.0
160,28.0,-7.3077802204354665,-0.4057313139408984,-78.64321189233075,11.326544971139498,0.8436371869047042,[11.326544971139498, 0.8436371869047042],3.569709132042091,False,True,3.2458737769128008,5,43.31233099315103,2376.034,in_progress,0.0
160,29.0,-7.289438854566246,-0.44158639335522076,-76.03906973951193,-30.0,0.7067826922486283,[-30.0, 0.7067826922486283],3.371347063962198,False,True,3.3297417066307844,5,43.31233099315103,2376.115,in_progress,0.0
160,30.0,-7.262397083244943,-0.49826432215873856,-73.2148171238644,-7.096989952359028,0.5999603562877959,[-7.096989952359028, 0.5999603562877959],3.1618981588690107,False,True,3.462197449343591,5,43.31233099315103,2376.209,in_progress,0.0
160,31.0,-7.237028493933362,-0.5468357976721532,-70.84214115393121,-9.394770007169349,0.5,[-9.394770007169349, 0.5],2.918933070092666,False,True,3.576431572249001,5,43.31233099315103,2376.251,in_progress,0.0
160,32.0,-7.223063042491284,-0.5787158118754774,-70.20430169351464,-14.094896039939586,0.8401982746660895,[-14.094896039939586, 0.8401982746660895],3.7161601149444423,False,True,3.6507067891215237,5,43.31233099315103,2376.33,in_progress,0.0
160,33.0,-7.208127321528976,-0.6264025748120372,-70.7471684071779,-10.265726149393945,0.678772971852527,[-10.265726149393945, 0.678772971852527],3.4489096988118906,False,True,3.7615162514084552,5,43.31233099315103,2376.4,in_progress,0.0
160,34.0,-7.195441730609706,-0.6718201179442749,-71.46222074275569,11.239368735176214,0.7399692602225361,[11.239368735176214, 0.7399692602225361],3.598407832407517,False,True,3.8669770143589743,6,43.31233099315103,2376.482,in_progress,0.0
160,35.0,-7.178117494797224,-0.7226228893438946,-71.4080932362941,-30.0,0.8262706087432082,[-30.0, 0.8262706087432082],3.7683530055321532,False,True,3.9850966148329334,6,43.31233099315103,2376.521,in_progress,0.0
160,36.0,-7.162860721948293,-0.7678701783551315,-71.4600642047114,-16.495266592177902,1.0,[-16.495266592177902, 1.0],3.9114550283227483,False,True,4.0902908638214805,6,43.31233099315103,2376.596,in_progress,0.0
160,37.0,-7.1466796517342805,-0.8224497935637698,-71.93726293631131,-30.0,0.728493810968355,[-30.0, 0.728493810968355],3.6497629232096136,False,True,4.21759082873559,6,43.31233099315103,2376.668,in_progress,0.0
160,38.0,-7.133671199425724,-0.8880775756364947,-73.74211189026276,-30.0,0.6323014318810264,[-30.0, 0.6323014318810264],3.4415611353978552,False,True,4.369895193036393,6,43.31233099315103,2376.714,in_progress,0.0
160,39.0,-7.12862146494821,-0.9419412200336301,-76.12401852556033,-30.0,0.7639930549617824,[-30.0, 0.7639930549617824],3.8163290676823927,False,True,4.494534081471486,6,43.31233099315103,2376.791,in_progress,0.0
160,40.0,-7.12709437451541,-0.9897791701684375,-78.47689789707144,-30.0,0.8637847180401176,[-30.0, 0.8637847180401176],3.9128690974545215,False,True,4.605038310031134,7,43.31233099315103,2376.865,in_progress,0.0
160,41.0,-7.130886319888478,-1.0418687208424147,-81.77630921797831,-13.52694235434818,1.0,[-13.52694235434818, 1.0],3.91029231389664,False,True,4.725010657268884,7,43.31233099315103,2376.899,in_progress,0.0
160,42.0,-7.139321481694493,-1.103074555296632,-85.6484955912649,-20.07948190419749,0.9779594087563317,[-20.07948190419749, 0.9779594087563317],3.8892130917583363,False,True,4.867060911026069,7,43.31233099315103,2376.983,in_progress,0.0
160,43.0,-7.150804690694654,-1.1575081342455764,-89.1871744402891,5.0957303813896,1.0,[5.0957303813896, 1.0],3.844915706965106,False,True,4.991395706677508,7,43.31233099315103,2377.045,in_progress,0.0
160,44.0,-7.170585133311073,-1.2272692714049689,-93.8450602160195,-17.83220369429067,0.9928949977866375,[-17.83220369429067, 0.9928949977866375],3.7915977628838933,False,True,5.150207060891288,7,43.31233099315103,2377.115,in_progress,0.0
160,45.0,-7.188302997472454,-1.2859105525383767,-96.97343210420696,30.0,1.0,[30.0, 1.0],3.6570684007780416,False,True,5.283589058687778,8,43.31233099315103,2377.21,in_progress,0.0
160,46.0,-7.21107519279838,-1.3626429079924707,-99.86940087254698,15.181044271508355,0.8363777253891433,[15.181044271508355, 0.8363777253891433],3.6874075123520744,False,True,5.45816336100684,8,43.31233099315103,2377.255,in_progress,0.0
160,47.0,-7.224637512975699,-1.410252814774003,-101.06710920225206,22.939739264257263,0.792223909064476,[22.939739264257263, 0.792223909064476],3.6364819024297144,False,True,5.562169645170408,8,43.31233099315103,2377.328,in_progress,0.0
160,48.0,-7.241115128141799,-1.4762367359481239,-101.83939846858154,-0.7005128706819583,0.734686531676441,[-0.7005128706819583, 0.734686531676441],3.5436775739702973,False,True,5.711275708637348,8,43.31233099315103,2377.385,in_progress,0.0
160,49.0,-7.254386764940328,-1.5327038799752033,-102.16287421412089,30.0,0.5,[30.0, 0.5],3.097760921131614,False,True,5.8390183151045365,8,43.31233099315103,2377.445,in_progress,0.0
160,50.0,-7.261491947265797,-1.5746000286960797,-101.72775788323916,30.0,0.6397657476483891,[30.0, 0.6397657476483891],3.4482025433397223,False,True,5.934266874141375,9,43.31233099315103,2377.519,in_progress,0.0
160,51.0,-7.2641606813359285,-1.623543288891784,-100.04615958675902,-23.77027052671361,0.6745288355316856,[-23.77027052671361, 0.6745288355316856],3.456228058645258,False,True,6.046500245316021,9,43.31233099315103,2377.605,in_progress,0.0
160,52.0,-7.265144880489816,-1.6673526997341606,-98.4555213912433,30.0,0.5,[30.0, 0.5],3.190478893965543,False,True,6.147201356710065,9,43.31233099315103,2377.67,in_progress,0.0
160,53.0,-7.265233354444807,-1.7140822356978145,-96.86105193985026,-30.0,0.5,[-30.0, 0.5],3.172043725501051,False,True,6.254779210113832,9,43.31233099315103,2377.726,in_progress,0.0
160,54.0,-7.264480055595002,-1.7482704911557287,-95.6968411296361,12.754384483672673,0.7657683937600241,[12.754384483672673, 0.7657683937600241],3.4417285627430023,False,True,6.325134799402271,9,43.31233099315103,2377.796,in_progress,0.0
160,55.0,-7.264245712883995,-1.7873727595365967,-94.78120838829311,-13.739199879936148,0.698674406199323,[-13.739199879936148, 0.698674406199323],3.4017218496481543,False,True,6.414999576263288,9,43.31233099315103,2377.852,in_progress,0.0
160,56.0,-7.26539606350584,-1.8363608082647336,-94.18103303625495,-1.4501967812857295,0.5,[-1.4501967812857295, 0.5],3.1120496257902834,False,True,6.527244058454787,9,43.31233099315103,2377.923,in_progress,0.0
160,57.0,-7.26476806406434,-1.8801921622611157,-93.28357806034764,-1.9211790055713962,0.5737055770874533,[-1.9211790055713962, 0.5737055770874533],3.222633134813265,False,True,6.628063177207598,10,43.31233099315103,2377.995,in_progress,0.0
160,58.0,-7.265240298863964,-1.9232497037305334,-92.79443320251787,-18.65366879210472,0.6279180815911181,[-18.65366879210472, 0.6279180815911181],3.2728076177206114,False,True,6.726846110636113,10,43.31233099315103,2378.042,in_progress,0.0
160,59.0,-7.269127257059869,-1.9693417837570495,-93.19287621890989,30.0,0.5870668460198393,[30.0, 0.5870668460198393],3.1909510370390195,False,True,6.831795200624461,10,43.31233099315103,2378.131,in_progress,0.0
160,60.0,-7.2721905054272336,-2.009743326131658,-93.38380322953121,30.0,0.6354312679295585,[30.0, 0.6354312679295585],3.2262654275291536,False,True,6.923868161707798,10,43.31233099315103,2378.193,in_progress,0.0
160,61.0,-7.27100246135509,-2.060503238593399,-92.4227807873122,14.105911476552023,0.5596069750142928,[14.105911476552023, 0.5596069750142928],3.0966095167811156,False,True,7.020919352708951,10,43.31233099315103,2378.228,in_progress,0.0
